time, value
893807, 1878
893811, 1878
893815, 1875
893819, 1877
893823, 1881
893827, 1881
893831, 1875
893835, 1878
893839, 1879
893843, 1887
893847, 1879
893851, 1877
893855, 1878
893859, 1879
893863, 1877
893867, 1874
893871, 1883
893875, 1875
893879, 1878
893883, 1875
893887, 1877
893891, 1883
893895, 1878
893899, 1877
893903, 1878
893907, 1873
893911, 1884
893915, 1875
893919, 1876
893923, 1879
893927, 1882
893931, 1877
893935, 1879
893939, 1877
893943, 1880
893947, 1878
893951, 1875
893955, 1879
893959, 1877
893963, 1877
893967, 1875
893971, 1876
893975, 1879
893979, 1875
893983, 1877
893987, 1877
893991, 1878
893995, 1879
893999, 1875
894003, 1873
894007, 1877
894011, 1878
894015, 1879
894019, 1878
894023, 1879
894027, 1878
894031, 1881
894035, 1875
894039, 1877
894043, 1872
894047, 1879
894051, 1878
894055, 1877
894059, 1877
894063, 1872
894067, 1875
894071, 1878
894075, 1879
894079, 1874
894083, 1878
894087, 1877
894091, 1875
894095, 1880
894099, 1879
894103, 1875
894107, 1879
894111, 1877
894115, 1876
894119, 1875
894123, 1879
894127, 1872
894131, 1878
894135, 1878
894139, 1881
894143, 1878
894147, 1877
894151, 1879
894155, 1879
894159, 1872
894163, 1878
894167, 1876
894171, 1878
894175, 1878
894179, 1874
894183, 1876
894187, 1878
894191, 1879
894195, 1875
894199, 1876
894203, 1875
894207, 1876
894211, 1881
894215, 1875
894219, 1877
894223, 1879
894227, 1875
894231, 1876
894235, 1877
894239, 1875
894243, 1875
894247, 1878
894251, 1875
894255, 1878
894259, 1876
894263, 1877
894267, 1879
894271, 1878
894275, 1877
894279, 1875
894283, 1873
894287, 1877
894291, 1878
894295, 1876
894299, 1877
894303, 1882
894307, 1877
894311, 1877
894315, 1878
894319, 1879
894323, 1878
894327, 1878
894331, 1872
894335, 1878
894339, 1879
894343, 1878
894347, 1875
894351, 1875
894355, 1878
894359, 1881
894363, 1877
894367, 1874
894371, 1877
894375, 1879
894379, 1879
894383, 1878
894387, 1872
894391, 1881
894395, 1877
894399, 1876
894403, 1874
894407, 1879
894411, 1878
894415, 1885
894419, 1878
894423, 1881
894427, 1878
894431, 1878
894435, 1877
894439, 1878
894443, 1881
894447, 1872
894451, 1877
894455, 1878
894459, 1881
894463, 1877
894467, 1875
894471, 1879
894475, 1877
894479, 1884
894483, 1876
894487, 1876
894491, 1879
894495, 1879
894499, 1869
894503, 1880
894507, 1878
894511, 1878
894515, 1879
894519, 1875
894523, 1878
894527, 1877
894531, 1881
894535, 1878
894539, 1875
894543, 1877
894547, 1875
894551, 1879
894555, 1879
894559, 1873
894563, 1876
894567, 1879
894571, 1876
894575, 1879
894579, 1873
894583, 1875
894587, 1876
894591, 1876
894595, 1878
894599, 1875
894603, 1882
894607, 1879
894611, 1878
894615, 1877
894619, 1878
894623, 1877
894627, 1873
894631, 1877
894635, 1878
894639, 1878
894643, 1881
894647, 1877
894651, 1878
894655, 1877
894659, 1875
894663, 1877
894667, 1879
894671, 1878
894675, 1876
894679, 1877
894683, 1873
894687, 1880
894691, 1873
894695, 1879
894699, 1879
894703, 1879
894707, 1878
894711, 1876
894715, 1877
894719, 1876
894723, 1875
894727, 1878
894731, 1881
894735, 1876
894739, 1877
894743, 1877
894747, 1877
894751, 1878
894755, 1875
894759, 1878
894763, 1883
894767, 1878
894771, 1876
894775, 1878
894779, 1878
894783, 1879
894787, 1879
894791, 1878
894795, 1877
894799, 1877
894803, 1877
894807, 1881
894811, 1873
894815, 1878
894819, 1877
894823, 1876
894827, 1874
894831, 1879
894835, 1878
894839, 1875
894843, 1875
894847, 1876
894851, 1877
894855, 1875
894859, 1878
894863, 1874
894867, 1878
894871, 1878
894875, 1877
894879, 1875
894883, 1874
894887, 1877
894891, 1878
894895, 1876
894899, 1875
894903, 1876
894907, 1882
894911, 1877
894915, 1877
894919, 1876
894923, 1879
894927, 1881
894931, 1878
894935, 1877
894939, 1885
894943, 1875
894947, 1872
894951, 1876
894955, 1878
894959, 1877
894963, 1878
894967, 1877
894971, 1877
894975, 1875
894979, 1878
894983, 1882
894987, 1877
894991, 1879
894995, 1873
894999, 1878
895003, 1877
895007, 1877
895011, 1878
895015, 1878
895019, 1877
895023, 1877
895027, 1874
895031, 1877
895035, 1877
895039, 1874
895043, 1875
895047, 1875
895051, 1880
895055, 1877
895059, 1878
895063, 1874
895067, 1879
895071, 1878
895075, 1879
895079, 1878
895083, 1879
895087, 1879
895091, 1877
895095, 1882
895099, 1876
895103, 1876
895107, 1875
895111, 1878
895115, 1877
895119, 1876
895123, 1875
895127, 1872
895131, 1876
895135, 1879
895139, 1875
895143, 1877
895147, 1875
895151, 1875
895155, 1877
895159, 1876
895163, 1874
895167, 1875
895171, 1878
895175, 1880
895179, 1878
895183, 1873
895187, 1875
895191, 1875
895195, 1878
895199, 1875
895203, 1882
895207, 1877
895211, 1877
895215, 1879
895219, 1881
895223, 1878
895227, 1877
895231, 1877
895235, 1878
895239, 1878
895243, 1879
895247, 1878
895251, 1876
895255, 1878
895259, 1877
895263, 1877
895267, 1877
895271, 1878
895275, 1877
895279, 1883
895283, 1875
895287, 1877
895291, 1878
895295, 1877
895299, 1879
895303, 1878
895307, 1879
895311, 1877
895315, 1877
895319, 1876
895323, 1881
895327, 1882
895331, 1880
895335, 1878
895339, 1878
895343, 1875
895347, 1877
895351, 1877
895355, 1881
895359, 1875
895363, 1877
895367, 1877
895371, 1872
895375, 1879
895379, 1877
895383, 1879
895387, 1879
895391, 1876
895395, 1879
895399, 1878
895403, 1875
895407, 1875
895411, 1875
895415, 1878
895419, 1875
895423, 1879
895427, 1878
895431, 1877
895435, 1877
895439, 1875
895443, 1874
895447, 1877
895451, 1872
895455, 1877
895459, 1879
895463, 1878
895467, 1876
895471, 1875
895475, 1879
895479, 1875
895483, 1875
895487, 1875
895491, 1875
895495, 1875
895499, 1876
895503, 1879
895507, 1876
895511, 1874
895515, 1877
895519, 1876
895523, 1873
895527, 1874
895531, 1878
895535, 1879
895539, 1880
895543, 1878
895547, 1877
895551, 1879
895555, 1878
895559, 1878
895563, 1874
895567, 1878
895571, 1883
895575, 1877
895579, 1875
895583, 1875
895587, 1882
895591, 1875
895595, 1878
895599, 1878
895603, 1878
895607, 1878
895611, 1880
895615, 1879
895619, 1875
895623, 1881
895627, 1874
895631, 1878
895635, 1881
895639, 1875
895643, 1879
895647, 1873
895651, 1878
895655, 1875
895659, 1878
895663, 1878
895667, 1878
895671, 1877
895675, 1883
895679, 1877
895683, 1875
895687, 1881
895691, 1875
895695, 1879
895699, 1875
895703, 1874
895707, 1881
895711, 1879
895715, 1877
895719, 1876
895723, 1882
895727, 1878
895731, 1882
895735, 1883
895739, 1876
895743, 1875
895747, 1878
895751, 1875
895755, 1875
895759, 1878
895763, 1875
895767, 1878
895771, 1878
895775, 1878
895779, 1877
895783, 1875
895787, 1879
895791, 1879
895795, 1877
895799, 1874
895803, 1875
895807, 1881
895811, 1875
895815, 1879
895819, 1877
895823, 1875
895827, 1875
895831, 1873
895835, 1881
895839, 1875
895843, 1881
895847, 1877
895851, 1877
895855, 1876
895859, 1884
895863, 1875
895867, 1876
895871, 1876
895875, 1879
895879, 1878
895883, 1878
895887, 1878
895891, 1877
895895, 1872
895899, 1881
895903, 1883
895907, 1875
895911, 1873
895915, 1876
895919, 1886
895923, 1879
895927, 1877
895931, 1876
895935, 1879
895939, 1877
895943, 1880
895947, 1875
895951, 1877
895955, 1876
895959, 1878
895963, 1882
895967, 1879
895971, 1881
895975, 1877
895979, 1874
895983, 1876
895987, 1878
895991, 1879
895995, 1885
895999, 1877
896003, 1879
896007, 1878
896011, 1877
896015, 1878
896019, 1877
896023, 1875
896027, 1879
896031, 1879
896035, 1878
896039, 1881
896043, 1876
896047, 1875
896051, 1878
896055, 1873
896059, 1877
896063, 1873
896067, 1877
896071, 1877
896075, 1878
896079, 1879
896083, 1877
896087, 1881
896091, 1879
896095, 1878
896099, 1877
896103, 1889
896107, 1879
896111, 1877
896115, 1875
896119, 1879
896123, 1878
896127, 1877
896131, 1877
896135, 1878
896139, 1873
896143, 1875
896147, 1877
896151, 1878
896155, 1885
896159, 1875
896163, 1874
896167, 1877
896171, 1884
896175, 1876
896179, 1877
896183, 1875
896187, 1876
896191, 1877
896195, 1882
896199, 1877
896203, 1873
896207, 1879
896211, 1878
896215, 1876
896219, 1877
896223, 1881
896227, 1875
896231, 1879
896235, 1875
896239, 1875
896243, 1874
896247, 1880
896251, 1879
896255, 1876
896259, 1877
896263, 1877
896267, 1883
896271, 1877
896275, 1876
896279, 1877
896283, 1881
896287, 1877
896291, 1879
896295, 1874
896299, 1879
896303, 1877
896307, 1875
896311, 1875
896315, 1879
896319, 1876
896323, 1876
896327, 1875
896331, 1876
896335, 1879
896339, 1877
896343, 1877
896347, 1878
896351, 1882
896355, 1878
896359, 1879
896363, 1879
896367, 1877
896371, 1878
896375, 1875
896379, 1873
896383, 1874
896387, 1877
896391, 1879
896395, 1879
896399, 1875
896403, 1876
896407, 1875
896411, 1874
896415, 1872
896419, 1879
896423, 1877
896427, 1878
896431, 1878
896435, 1879
896439, 1882
896443, 1875
896447, 1876
896451, 1877
896455, 1877
896459, 1877
896463, 1878
896467, 1875
896471, 1877
896475, 1880
896479, 1872
896483, 1877
896487, 1878
896491, 1881
896495, 1872
896499, 1878
896503, 1875
896507, 1878
896511, 1879
896515, 1877
896519, 1882
896523, 1877
896527, 1877
896531, 1879
896535, 1877
896539, 1875
896543, 1878
896547, 1875
896551, 1881
896555, 1877
896559, 1879
896563, 1875
896567, 1882
896571, 1879
896575, 1877
896579, 1877
896583, 1881
896587, 1876
896591, 1882
896595, 1878
896599, 1872
896603, 1879
896607, 1878
896611, 1872
896615, 1877
896619, 1883
896623, 1876
896627, 1878
896631, 1876
896635, 1881
896639, 1875
896643, 1877
896647, 1877
896651, 1881
896655, 1881
896659, 1874
896663, 1877
896667, 1879
896671, 1879
896675, 1881
896679, 1881
896683, 1873
896687, 1879
896691, 1877
896695, 1876
896699, 1878
896703, 1878
896707, 1877
896711, 1879
896715, 1878
896719, 1877
896723, 1873
896727, 1877
896731, 1876
896735, 1881
896739, 1879
896743, 1879
896747, 1883
896751, 1882
896755, 1878
896759, 1875
896763, 1877
896767, 1877
896771, 1877
896775, 1873
896779, 1886
896783, 1875
896787, 1877
896791, 1881
896795, 1875
896799, 1877
896803, 1875
896807, 1879
896811, 1876
896815, 1881
896819, 1877
896823, 1879
896827, 1877
896831, 1875
896835, 1881
896839, 1879
896843, 1878
896847, 1879
896851, 1879
896855, 1881
896859, 1876
896863, 1875
896867, 1878
896871, 1879
896875, 1878
896879, 1878
896883, 1879
896887, 1878
896891, 1878
896895, 1875
896899, 1875
896903, 1877
896907, 1879
896911, 1878
896915, 1877
896919, 1883
896923, 1878
896927, 1878
896931, 1875
896935, 1881
896939, 1877
896943, 1874
896947, 1876
896951, 1877
896955, 1877
896959, 1877
896963, 1882
896967, 1874
896971, 1878
896975, 1879
896979, 1878
896983, 1879
896987, 1881
896991, 1876
896995, 1883
896999, 1878
897003, 1875
897007, 1878
897011, 1879
897015, 1879
897019, 1877
897023, 1875
897027, 1881
897031, 1877
897035, 1877
897039, 1875
897043, 1875
897047, 1878
897051, 1877
897055, 1878
897059, 1876
897063, 1877
897067, 1877
897071, 1877
897075, 1878
897079, 1874
897083, 1879
897087, 1874
897091, 1877
897095, 1882
897099, 1877
897103, 1878
897107, 1878
897111, 1883
897115, 1877
897119, 1878
897123, 1875
897127, 1877
897131, 1877
897135, 1877
897139, 1882
897143, 1875
897147, 1878
897151, 1876
897155, 1873
897159, 1877
897163, 1878
897167, 1874
897171, 1875
897175, 1878
897179, 1874
897183, 1879
897187, 1876
897191, 1877
897195, 1880
897199, 1875
897203, 1875
897207, 1878
897211, 1877
897215, 1875
897219, 1877
897223, 1878
897227, 1877
897231, 1882
897235, 1880
897239, 1877
897243, 1879
897247, 1879
897251, 1879
897255, 1877
897259, 1879
897263, 1878
897267, 1876
897271, 1878
897275, 1877
897279, 1877
897283, 1876
897287, 1883
897291, 1878
897295, 1882
897299, 1875
897303, 1874
897307, 1878
897311, 1872
897315, 1879
897319, 1879
897323, 1879
897327, 1879
897331, 1875
897335, 1879
897339, 1879
897343, 1874
897347, 1875
897351, 1878
897355, 1877
897359, 1878
897363, 1879
897367, 1875
897371, 1878
897375, 1878
897379, 1878
897383, 1878
897387, 1877
897391, 1883
897395, 1875
897399, 1878
897403, 1879
897407, 1875
897411, 1876
897415, 1877
897419, 1877
897423, 1878
897427, 1879
897431, 1877
897435, 1875
897439, 1879
897443, 1878
897447, 1876
897451, 1875
897455, 1877
897459, 1874
897463, 1875
897467, 1882
897471, 1879
897475, 1881
897479, 1875
897483, 1876
897487, 1878
897491, 1878
897495, 1881
897499, 1877
897503, 1876
897507, 1878
897511, 1881
897515, 1877
897519, 1875
897523, 1877
897527, 1878
897531, 1879
897535, 1879
897539, 1878
897543, 1877
897547, 1878
897551, 1878
897555, 1876
897559, 1875
897563, 1877
897567, 1875
897571, 1878
897575, 1879
897579, 1877
897583, 1875
897587, 1872
897591, 1877
897595, 1877
897599, 1878
897603, 1877
897607, 1879
897611, 1877
897615, 1878
897619, 1875
897623, 1878
897627, 1873
897631, 1878
897635, 1882
897639, 1875
897643, 1877
897647, 1875
897651, 1881
897655, 1877
897659, 1877
897663, 1881
897667, 1879
897671, 1878
897675, 1882
897679, 1878
897683, 1878
897687, 1881
897691, 1878
897695, 1885
897699, 1878
897703, 1874
897707, 1875
897711, 1882
897715, 1875
897719, 1877
897723, 1877
897727, 1879
897731, 1874
897735, 1879
897739, 1879
897743, 1878
897747, 1876
897751, 1877
897755, 1879
897759, 1875
897763, 1875
897767, 1877
897771, 1881
897775, 1878
897779, 1872
897783, 1882
897787, 1877
897791, 1879
897795, 1878
897799, 1875
897803, 1877
897807, 1875
897811, 1879
897815, 1882
897819, 1878
897823, 1883
897827, 1879
897831, 1876
897835, 1882
897839, 1879
897843, 1875
897847, 1875
897851, 1878
897855, 1878
897859, 1877
897863, 1882
897867, 1875
897871, 1878
897875, 1878
897879, 1875
897883, 1877
897887, 1874
897891, 1879
897895, 1874
897899, 1875
897903, 1877
897907, 1879
897911, 1873
897915, 1879
897919, 1872
897923, 1877
897927, 1877
897931, 1878
897935, 1877
897939, 1877
897943, 1877
897947, 1875
897951, 1877
897955, 1877
897959, 1877
897963, 1876
897967, 1877
897971, 1877
897975, 1879
897979, 1875
897983, 1877
897987, 1877
897991, 1882
897995, 1873
897999, 1880
898003, 1879
898007, 1879
898011, 1873
898015, 1877
898019, 1873
898023, 1874
898027, 1875
898031, 1879
898035, 1878
898039, 1881
898043, 1877
898047, 1872
898051, 1879
898055, 1883
898059, 1877
898063, 1875
898067, 1878
898071, 1879
898075, 1876
898079, 1877
898083, 1876
898087, 1878
898091, 1881
898095, 1877
898099, 1878
898103, 1877
898107, 1882
898111, 1878
898115, 1878
898119, 1878
898123, 1875
898127, 1875
898131, 1873
898135, 1879
898139, 1879
898143, 1877
898147, 1874
898151, 1879
898155, 1877
898159, 1879
898163, 1882
898167, 1881
898171, 1877
898175, 1876
898179, 1875
898183, 1875
898187, 1879
898191, 1877
898195, 1875
898199, 1875
898203, 1879
898207, 1881
898211, 1881
898215, 1877
898219, 1877
898223, 1876
898227, 1874
898231, 1877
898235, 1878
898239, 1881
898243, 1877
898247, 1881
898251, 1879
898255, 1881
898259, 1876
898263, 1881
898267, 1875
898271, 1879
898275, 1881
898279, 1878
898283, 1879
898287, 1878
898291, 1878
898295, 1879
898299, 1878
898303, 1874
898307, 1879
898311, 1877
898315, 1877
898319, 1879
898323, 1881
898327, 1877
898331, 1878
898335, 1878
898339, 1874
898343, 1877
898347, 1886
898351, 1877
898355, 1879
898359, 1876
898363, 1878
898367, 1883
898371, 1881
898375, 1875
898379, 1874
898383, 1877
898387, 1877
898391, 1878
898395, 1875
898399, 1874
898403, 1875
898407, 1877
898411, 1877
898415, 1879
898419, 1878
898423, 1878
898427, 1883
898431, 1875
898435, 1876
898439, 1878
898443, 1877
898447, 1875
898451, 1877
898455, 1879
898459, 1875
898463, 1876
898467, 1876
898471, 1877
898475, 1879
898479, 1875
898483, 1880
898487, 1873
898491, 1877
898495, 1877
898499, 1875
898503, 1877
898507, 1875
898511, 1878
898515, 1877
898519, 1879
898523, 1878
898527, 1878
898531, 1878
898535, 1877
898539, 1875
898543, 1875
898547, 1876
898551, 1879
898555, 1878
898559, 1877
898563, 1874
898567, 1875
898571, 1879
898575, 1877
898579, 1877
898583, 1874
898587, 1880
898591, 1877
898595, 1880
898599, 1877
898603, 1879
898607, 1877
898611, 1877
898615, 1879
898619, 1879
898623, 1875
898627, 1879
898631, 1878
898635, 1877
898639, 1877
898643, 1874
898647, 1877
898651, 1878
898655, 1876
898659, 1874
898663, 1877
898667, 1874
898671, 1875
898675, 1877
898679, 1877
898683, 1876
898687, 1875
898691, 1877
898695, 1881
898699, 1879
898703, 1882
898707, 1877
898711, 1878
898715, 1877
898719, 1879
898723, 1876
898727, 1877
898731, 1873
898735, 1877
898739, 1879
898743, 1873
898747, 1878
898751, 1877
898755, 1877
898759, 1877
898763, 1876
898767, 1878
898771, 1877
898775, 1878
898779, 1878
898783, 1879
898787, 1875
898791, 1876
898795, 1876
898799, 1877
898803, 1875
898807, 1877
898811, 1885
898815, 1878
898819, 1877
898823, 1879
898827, 1872
898831, 1882
898835, 1876
898839, 1878
898843, 1881
898847, 1877
898851, 1879
898855, 1877
898859, 1875
898863, 1881
898867, 1877
898871, 1881
898875, 1879
898879, 1881
898883, 1882
898887, 1877
898891, 1877
898895, 1882
898899, 1875
898903, 1879
898907, 1878
898911, 1874
898915, 1877
898919, 1876
898923, 1878
898927, 1877
898931, 1879
898935, 1882
898939, 1881
898943, 1877
898947, 1875
898951, 1878
898955, 1878
898959, 1877
898963, 1875
898967, 1877
898971, 1877
898975, 1877
898979, 1875
898983, 1877
898987, 1875
898991, 1874
898995, 1876
898999, 1874
899003, 1878
899007, 1879
899011, 1879
899015, 1878
899019, 1878
899023, 1879
899027, 1877
899031, 1878
899035, 1877
899039, 1874
899043, 1879
899047, 1878
899051, 1885
899055, 1882
899059, 1879
899063, 1878
899067, 1878
899071, 1877
899075, 1877
899079, 1879
899083, 1877
899087, 1879
899091, 1875
899095, 1878
899099, 1877
899103, 1875
899107, 1874
899111, 1879
899115, 1881
899119, 1879
899123, 1881
899127, 1877
899131, 1881
899135, 1882
899139, 1879
899143, 1877
899147, 1876
899151, 1875
899155, 1879
899159, 1875
899163, 1875
899167, 1878
899171, 1875
899175, 1882
899179, 1883
899183, 1877
899187, 1875
899191, 1877
899195, 1878
899199, 1876
899203, 1877
899207, 1879
899211, 1877
899215, 1878
899219, 1878
899223, 1876
899227, 1879
899231, 1878
899235, 1883
899239, 1878
899243, 1875
899247, 1878
899251, 1881
899255, 1877
899259, 1875
899263, 1877
899267, 1877
899271, 1877
899275, 1881
899279, 1878
899283, 1877
899287, 1874
899291, 1883
899295, 1877
899299, 1875
899303, 1878
899307, 1878
899311, 1881
899315, 1878
899319, 1875
899323, 1877
899327, 1879
899331, 1877
899335, 1878
899339, 1877
899343, 1875
899347, 1879
899351, 1872
899355, 1879
899359, 1879
899363, 1877
899367, 1877
899371, 1881
899375, 1876
899379, 1879
899383, 1878
899387, 1874
899391, 1878
899395, 1877
899399, 1877
899403, 1877
899407, 1876
899411, 1882
899415, 1877
899419, 1876
899423, 1873
899427, 1873
899431, 1883
899435, 1877
899439, 1875
899443, 1874
899447, 1878
899451, 1877
899455, 1885
899459, 1877
899463, 1875
899467, 1875
899471, 1874
899475, 1879
899479, 1876
899483, 1872
899487, 1874
899491, 1879
899495, 1875
899499, 1881
899503, 1878
899507, 1878
899511, 1877
899515, 1873
899519, 1875
899523, 1876
899527, 1875
899531, 1874
899535, 1876
899539, 1879
899543, 1879
899547, 1876
899551, 1879
899555, 1875
899559, 1875
899563, 1877
899567, 1875
899571, 1878
899575, 1879
899579, 1874
899583, 1882
899587, 1881
899591, 1877
899595, 1875
899599, 1878
899603, 1875
899607, 1879
899611, 1884
899615, 1873
899619, 1882
899623, 1877
899627, 1872
899631, 1879
899635, 1875
899639, 1877
899643, 1873
899647, 1879
899651, 1875
899655, 1879
899659, 1879
899663, 1869
899667, 1878
899671, 1879
899675, 1879
899679, 1874
899683, 1875
899687, 1875
899691, 1882
899695, 1879
899699, 1879
899703, 1878
899707, 1876
899711, 1881
899715, 1878
899719, 1877
899723, 1875
899727, 1878
899731, 1876
899735, 1878
899739, 1887
899743, 1881
899747, 1874
899751, 1875
899755, 1875
899759, 1878
899763, 1877
899767, 1873
899771, 1875
899775, 1887
899779, 1873
899783, 1875
899787, 1875
899791, 1877
899795, 1877
899799, 1879
899803, 1878
899807, 1875
899811, 1881
899815, 1878
899819, 1879
899823, 1877
899827, 1878
899831, 1881
899835, 1878
899839, 1879
899843, 1875
899847, 1875
899851, 1877
899855, 1878
899859, 1876
899863, 1878
899867, 1877
899871, 1875
899875, 1877
899879, 1877
899883, 1879
899887, 1881
899891, 1879
899895, 1883
899899, 1875
899903, 1876
899907, 1874
899911, 1878
899915, 1881
899919, 1878
899923, 1873
899927, 1879
899931, 1879
899935, 1877
899939, 1877
899943, 1879
899947, 1879
899951, 1876
899955, 1881
899959, 1877
899963, 1877
899967, 1876
899971, 1879
899975, 1879
899979, 1877
899983, 1879
899987, 1878
899991, 1878
899995, 1885
899999, 1881
900003, 1878
900007, 1877
900011, 1878
900015, 1875
900019, 1882
900023, 1873
900027, 1875
900031, 1878
900035, 1879
900039, 1878
900043, 1880
900047, 1873
900051, 1877
900055, 1878
900059, 1878
900063, 1875
900067, 1879
900071, 1873
900075, 1878
900079, 1875
900083, 1878
900087, 1876
900091, 1877
900095, 1876
900099, 1876
900103, 1876
900107, 1879
900111, 1879
900115, 1877
900119, 1877
900123, 1873
900127, 1879
900131, 1874
900135, 1874
900139, 1874
900143, 1875
900147, 1873
900151, 1878
900155, 1877
900159, 1878
900163, 1877
900167, 1877
900171, 1876
900175, 1881
900179, 1878
900183, 1883
900187, 1878
900191, 1876
900195, 1878
900199, 1875
900203, 1872
900207, 1875
900211, 1875
900215, 1881
900219, 1882
900223, 1881
900227, 1877
900231, 1875
900235, 1877
900239, 1876
900243, 1875
900247, 1875
900251, 1875
900255, 1874
900259, 1878
900263, 1881
900267, 1875
900271, 1879
900275, 1877
900279, 1879
900283, 1880
900287, 1873
900291, 1877
900295, 1878
900299, 1875
900303, 1877
900307, 1876
900311, 1879
900315, 1879
900319, 1877
900323, 1882
900327, 1874
900331, 1877
900335, 1879
900339, 1877
900343, 1879
900347, 1877
900351, 1881
900355, 1878
900359, 1879
900363, 1877
900367, 1878
900371, 1876
900375, 1876
900379, 1876
900383, 1881
900387, 1875
900391, 1874
900395, 1879
900399, 1877
900403, 1875
900407, 1882
900411, 1877
900415, 1877
900419, 1877
900423, 1877
900427, 1873
900431, 1875
900435, 1882
900439, 1875
900443, 1876
900447, 1875
900451, 1874
900455, 1877
900459, 1877
900463, 1876
900467, 1877
900471, 1878
900475, 1879
900479, 1875
900483, 1877
900487, 1876
900491, 1879
900495, 1880
900499, 1874
900503, 1875
900507, 1875
900511, 1877
900515, 1878
900519, 1879
900523, 1875
900527, 1875
900531, 1882
900535, 1878
900539, 1877
900543, 1879
900547, 1883
900551, 1878
900555, 1876
900559, 1877
900563, 1875
900567, 1876
900571, 1874
900575, 1876
900579, 1879
900583, 1875
900587, 1875
900591, 1876
900595, 1879
900599, 1877
900603, 1878
900607, 1875
900611, 1877
900615, 1877
900619, 1875
900623, 1873
900627, 1877
900631, 1879
900635, 1877
900639, 1879
900643, 1877
900647, 1878
900651, 1875
900655, 1875
900659, 1877
900663, 1874
900667, 1877
900671, 1874
900675, 1879
900679, 1877
900683, 1877
900687, 1881
900691, 1878
900695, 1877
900699, 1878
900703, 1875
900707, 1875
900711, 1876
900715, 1879
900719, 1881
900723, 1879
900727, 1878
900731, 1879
900735, 1881
900739, 1875
900743, 1883
900747, 1879
900751, 1875
900755, 1877
900759, 1874
900763, 1878
900767, 1879
900771, 1875
900775, 1878
900779, 1876
900783, 1876
900787, 1879
900791, 1881
900795, 1877
900799, 1877
900803, 1879
900807, 1877
900811, 1874
900815, 1873
900819, 1882
900823, 1878
900827, 1877
900831, 1876
900835, 1878
900839, 1875
900843, 1876
900847, 1873
900851, 1875
900855, 1877
900859, 1878
900863, 1878
900867, 1874
900871, 1877
900875, 1876
900879, 1875
900883, 1875
900887, 1874
900891, 1874
900895, 1881
900899, 1878
900903, 1874
900907, 1877
900911, 1875
900915, 1883
900919, 1878
900923, 1875
900927, 1874
900931, 1875
900935, 1878
900939, 1874
900943, 1874
900947, 1877
900951, 1878
900955, 1877
900959, 1875
900963, 1878
900967, 1875
900971, 1878
900975, 1877
900979, 1881
900983, 1874
900987, 1882
900991, 1877
900995, 1877
900999, 1877
901003, 1876
901007, 1878
901011, 1879
901015, 1883
901019, 1881
901023, 1875
901027, 1874
901031, 1875
901035, 1877
901039, 1878
901043, 1879
901047, 1879
901051, 1877
901055, 1877
901059, 1878
901063, 1876
901067, 1875
901071, 1882
901075, 1878
901079, 1878
901083, 1878
901087, 1878
901091, 1875
901095, 1878
901099, 1878
901103, 1874
901107, 1872
901111, 1876
901115, 1879
901119, 1875
901123, 1872
901127, 1877
901131, 1875
901135, 1877
901139, 1874
901143, 1877
901147, 1878
901151, 1877
901155, 1877
901159, 1873
901163, 1875
901167, 1881
901171, 1877
901175, 1879
901179, 1875
901183, 1877
901187, 1872
901191, 1880
901195, 1878
901199, 1875
901203, 1877
901207, 1877
901211, 1875
901215, 1882
901219, 1878
901223, 1872
901227, 1875
901231, 1875
901235, 1879
901239, 1879
901243, 1877
901247, 1877
901251, 1877
901255, 1878
901259, 1879
901263, 1878
901267, 1882
901271, 1881
901275, 1875
901279, 1878
901283, 1875
901287, 1877
901291, 1881
901295, 1881
901299, 1877
901303, 1882
901307, 1875
901311, 1877
901315, 1878
901319, 1875
901323, 1874
901327, 1878
901331, 1877
901335, 1877
901339, 1878
901343, 1878
901347, 1879
901351, 1879
901355, 1883
901359, 1879
901363, 1875
901367, 1877
901371, 1883
901375, 1878
901379, 1878
901383, 1879
901387, 1877
901391, 1877
901395, 1877
901399, 1877
901403, 1877
901407, 1871
901411, 1878
901415, 1878
901419, 1876
901423, 1874
901427, 1878
901431, 1875
901435, 1881
901439, 1875
901443, 1878
901447, 1877
901451, 1875
901455, 1881
901459, 1877
901463, 1878
901467, 1881
901471, 1879
901475, 1879
901479, 1873
901483, 1877
901487, 1877
901491, 1875
901495, 1877
901499, 1877
901503, 1878
901507, 1875
901511, 1877
901515, 1875
901519, 1881
901523, 1873
901527, 1878
901531, 1874
901535, 1877
901539, 1875
901543, 1877
901547, 1882
901551, 1876
901555, 1875
901559, 1879
901563, 1883
901567, 1873
901571, 1879
901575, 1875
901579, 1872
901583, 1876
901587, 1877
901591, 1878
901595, 1879
901599, 1878
901603, 1877
901607, 1876
901611, 1875
901615, 1879
901619, 1879
901623, 1875
901627, 1878
901631, 1877
901635, 1877
901639, 1875
901643, 1881
901647, 1881
901651, 1874
901655, 1883
901659, 1879
901663, 1877
901667, 1877
901671, 1873
901675, 1883
901679, 1879
901683, 1875
901687, 1878
901691, 1877
901695, 1878
901699, 1874
901703, 1879
901707, 1877
901711, 1875
901715, 1877
901719, 1878
901723, 1882
901727, 1879
901731, 1877
901735, 1878
901739, 1875
901743, 1878
901747, 1877
901751, 1878
901755, 1883
901759, 1877
901763, 1875
901767, 1875
901771, 1880
901775, 1881
901779, 1879
901783, 1874
901787, 1879
901791, 1877
901795, 1875
901799, 1874
